AGV,Action,TPID,SolveSeq,SolveResult
951,Release,2890
953,Reserve,5329,00052840,true
953,Release,5506
955,Reserve,3348,00052841,true
955,Release,3364
960,Reserve,2573,00052842,true
964,Reserve,4646,NotCross,true
967,Reserve,2382,00052843,true
951,Reserve,2874,00052844,true
955,Reserve,3344,00052845,true
955,Release,3360
957,Release,3742
958,Reserve,3742,00052846,true
960,Release,2304
964,Reserve,4711,NotCross,true
967,Release,3416
968,Reserve,3360,00052847,true
951,Reserve,2870,00052848,true
951,Release,2886
954,Reserve,2422,NotCross,true
956,Reserve,5344,00052849,true
956,Release,5145
957,Reserve,3416,00052850,true
959,Release,3043
961,Reserve,3663,00052851,true
964,Reserve,4775,NotCross,true
965,Reserve,3067,00052852,true
951,Reserve,2866,00052853,true
951,Release,2882
955,Reserve,3340,00052854,true
955,Release,3356
963,Release,2284
964,Reserve,4815,NotCross,true
968,Reserve,3356,00052855,true
951,Reserve,2862,00052856,true
951,Release,2878
953,Reserve,5292,00052857,true
953,Release,5509
954,Reserve,2165,NotCross,true
955,Reserve,3336,00052858,true
955,Release,3352
957,Release,3651
958,Reserve,3651,00052859,true
964,Reserve,4855,NotCross,true
965,Release,2288
967,Release,3159
951,Reserve,2858,00052860,true
955,Reserve,3332,00052861,true
957,Reserve,3159,00052862,true
960,Reserve,2577,NotCross,true
964,Reserve,4916,NotCross,true
951,Release,2874
954,Reserve,1961,NotCross,true
955,Release,3348
956,Reserve,5405,00052863,true
956,Release,5148
959,Release,2272
961,Reserve,3754,00052864,true
964,Reserve,4977,NotCross,true
951,Reserve,2854,00052865,true
951,Release,2870
955,Reserve,3328,00052866,true
955,Release,3344
964,Reserve,5038,NotCross,true
967,Release,2902
968,Release,2332
951,Reserve,2850,00052867,true
953,Reserve,5255,00052868,true
953,Release,5512
955,Reserve,3324,00052869,true
955,Release,3340
957,Reserve,2902,00052870,true
957,Release,3560
958,Reserve,3560,00052871,true
961,Release,3171
964,Reserve,5081,NotCross,true
965,Reserve,3071,00052872,true
967,Reserve,2376,00052873,true
968,Reserve,3352,00052874,true
951,Release,2866
955,Reserve,3320,00052875,true
965,Release,2802
967,Release,2645
951,Release,2862
955,Release,3336
956,Reserve,5466,00052876,true
956,Release,5209
957,Reserve,2645,00052877,true
960,Reserve,2581,00052878,true
961,Reserve,3811,00052879,true
964,Reserve,5148,00052880,true
968,Release,2589
955,Reserve,3316,00052881,true
955,Release,3332
960,Reserve,2585,NotCross,true
961,Release,3428
964,Reserve,5209,00052882,true
953,Reserve,5194,00052883,true
953,Release,5451
955,Reserve,3312,00052884,true
955,Release,3328
956,Reserve,5527,NotCross,true
956,Release,5270
957,Release,3484
958,Reserve,3484,00052885,true
960,Reserve,2589,00052886,true
960,Release,2573
963,Reserve,1823,NotCross,true
963,Reserve,2027,NotCross,true
963,Reserve,2031,00052887,true
964,Reserve,5270,00052888,true
965,Release,3059
967,Release,2388
957,Reserve,2388,00052889,true
958,Release,3799
959,Reserve,1811,NotCross,true
959,Reserve,2015,NotCross,true
959,Reserve,2272,00052890,false
960,Reserve,2593,NotCross,true
961,Release,3496
965,Reserve,3075,00052891,true
966,Release,3851
967,Reserve,2372,00052892,true
968,Release,2846
951,Reserve,2846,00052893,true
951,Reserve,2842,NotCross,true
953,Reserve,5133,00052894,true
953,Release,5390
955,Reserve,3308,00052895,true
955,Release,3324
956,Reserve,5524,00052896,true
956,Release,5307
959,Reserve,2272,00052897,false
964,Reserve,5307,00052898,true
968,Reserve,3348,00052899,true
953,Reserve,5066,00052900,true
953,Release,5329
955,Reserve,3304,NotCross,true
955,Release,3320
956,Reserve,5523,NotCross,true
959,Reserve,2272,00052901,false
960,Reserve,2597,NotCross,true
960,Release,2581
961,Release,3572
966,Release,3848
968,Release,3103
951,Reserve,2838,00052902,true
953,Reserve,5023,00052903,true
953,Release,5292
955,Reserve,3300,NotCross,true
957,Release,3416
958,Reserve,3416,00052904,true
959,Reserve,2272,00052905,false
960,Reserve,2601,NotCross,true
961,Reserve,3848,00052906,true
961,Reserve,3936,00052907,true
967,Release,2385
951,Reserve,2834,NotCross,true
953,Reserve,4962,00052908,true
953,Release,5255
955,Release,3316
957,Reserve,2385,00052909,true
958,Release,3742
959,Reserve,2272,00052910,false
961,Reserve,4024,00052911,true
961,Release,3663
964,Release,5148
965,Release,3063
951,Reserve,2830,00052912,true
953,Reserve,4901,00052913,true
953,Release,5194
955,Reserve,3296,NotCross,true
955,Release,3312
956,Release,5344
959,Reserve,2272,00052914,false
960,Reserve,2605,NotCross,true
960,Release,2589
961,Reserve,4091,00052915,true
961,Release,3754
963,Reserve,2035,00052916,true
964,Reserve,5344,00052917,true
965,Reserve,3079,00052918,true
967,Reserve,2368,00052919,true
967,Release,2382
968,Release,3360
951,Release,2846
953,Release,5133
955,Reserve,3292,NotCross,true
955,Release,3308
957,Reserve,2382,00052920,true
957,Release,3159
958,Reserve,3159,00052921,true
958,Release,3651
959,Reserve,2272,00052922,false
960,Reserve,2609,NotCross,true
961,Reserve,4158,00052923,true
961,Release,3811
965,Reserve,3083,00052924,true
965,Release,3067
966,Reserve,3837,NotCross,true
966,Reserve,3836,00052925,true
966,Reserve,3799,00052926,true
967,Reserve,2111,00052927,true
968,Reserve,3344,00052928,true
951,Reserve,2826,NotCross,true
953,Reserve,4840,00052929,true
955,Reserve,3288,NotCross,true
959,Reserve,2272,00052930,false
960,Reserve,2613,NotCross,true
961,Reserve,4219,00052931,true
961,Release,3848
964,Release,5209
965,Reserve,3087,00052932,true
965,Release,3071
967,Reserve,1907,NotCross,true
951,Reserve,2822,NotCross,true
951,Release,2838
953,Reserve,4800,00052933,true
953,Release,5066
959,Reserve,2272,00052934,false
961,Reserve,4301,00052935,true
961,Release,3936
965,Reserve,3091,00052936,true
966,Reserve,3742,00052937,true
951,Reserve,2818,NotCross,true
953,Reserve,4760,00052938,true
953,Release,5023
955,Reserve,3284,NotCross,true
956,Release,5405
957,Release,2902
958,Reserve,2902,00052939,true
958,Release,3560
959,Reserve,2272,00052940,false
960,Reserve,2617,NotCross,true
961,Reserve,4383,00052941,true
961,Release,4024
964,Reserve,5405,00052942,true
965,Release,3075
953,Reserve,4696,00052943,true
953,Release,4962
955,Reserve,3280,NotCross,true
959,Reserve,2272,00052944,false
960,Reserve,2621,NotCross,true
961,Reserve,4465,00052945,true
961,Release,4091
964,Release,5270
965,Reserve,3095,00052946,true
965,Release,3079
968,Release,3356
951,Reserve,2814,NotCross,true
951,Release,2830
953,Reserve,4631,00052947,true
953,Release,4901
957,Release,2645
958,Reserve,2645,00052948,true
959,Reserve,2272,00052949,false
960,Reserve,2625,NotCross,true
961,Reserve,4536,00052950,true
961,Release,4158
963,Reserve,2039,00052951,true
968,Reserve,3340,00052952,true
951,Reserve,2810,NotCross,true
953,Reserve,4524,00052953,true
953,Release,4840
955,Reserve,3276,NotCross,true
959,Reserve,2272,00052954,false
961,Reserve,4643,00052955,true
961,Release,4219
965,Reserve,2838,00052956,true
966,Reserve,3651,00052957,true
967,Release,2376
968,Reserve,3336,00052958,true
968,Release,3352
953,Reserve,4453,00052959,true
953,Release,4800
955,Reserve,3272,NotCross,true
956,Release,5466
957,Reserve,2376,00052960,true
958,Release,3484
959,Reserve,2272,00052961,false
960,Reserve,2629,NotCross,true
961,Reserve,4708,00052962,true
961,Release,4301
964,Reserve,5466,00052963,true
964,Reserve,5463,00052964,true
964,Reserve,5462,NotCross,true
965,Release,3083
968,Reserve,3332,00052965,true
968,Release,3348
951,Reserve,2806,NotCross,true
951,Reserve,2549,NotCross,true
953,Reserve,4371,00052966,true
953,Release,4760
955,Reserve,3015,00052967,true
957,Release,2388
958,Reserve,2388,00052968,true
959,Reserve,2272,00052969,false
960,Reserve,2633,00052970,true
961,Release,4383
965,Reserve,2581,00052971,true
968,Reserve,3328,00052972,true
953,Reserve,4289,00052973,true
953,Release,4696
956,Reserve,5513,NotCross,true
959,Reserve,2272,00052974,false
961,Reserve,4772,00052975,true
964,Release,5307
968,Release,3344
953,Release,4631
954,Reserve,1961,NotCross,true
954,Reserve,2165,NotCross,true
954,Reserve,2422,NotCross,true
954,Reserve,2679,NotCross,true
955,Release,3284
959,Reserve,2272,00052976,false
960,Reserve,2639,00052977,true
961,Reserve,4812,00052978,true
961,Release,4465
963,Reserve,2043,NotCross,true
966,Reserve,3560,00052979,true
968,Reserve,3324,00052980,true
968,Release,3340
953,Reserve,4207,00052981,true
955,Reserve,2758,NotCross,true
956,Reserve,5512,00052982,true
958,Release,3416
959,Reserve,2272,00052983,false
960,Reserve,2642,00052984,true
961,Reserve,4852,00052985,true
961,Release,4536
965,Reserve,2324,00052986,true
968,Reserve,3320,00052987,true
968,Release,3336
951,Reserve,2292,00052988,true
953,Reserve,4146,00052989,true
953,Release,4524
957,Release,2385
958,Reserve,2385,00052990,true
959,Reserve,2272,00052991,true
959,Reserve,2529,NotCross,true
959,Reserve,2786,NotCross,true
959,Reserve,3043,00052992,true
961,Reserve,4913,00052993,true
961,Release,4643
965,Release,3087
967,Release,2372
953,Reserve,4079,00052994,true
953,Release,4453
954,Reserve,2936,NotCross,true
957,Reserve,2372,00052995,true
961,Reserve,4974,00052996,true
961,Reserve,4973,NotCross,true
964,Release,5344
965,Reserve,2067,00052997,true
968,Reserve,3316,00052998,true
968,Release,3332
953,Reserve,4012,00052999,true
953,Release,4371
954,Reserve,3193,NotCross,true
955,Reserve,2501,NotCross,true
957,Release,2382
958,Reserve,2382,00053000,true
958,Release,3159
961,Release,4708
962,Reserve,3159,00053001,true
963,Release,2031
966,Reserve,3484,00053002,true
968,Reserve,3312,00053003,true
968,Release,3328
953,Reserve,3924,00053004,true
953,Release,4289
954,Reserve,3450,NotCross,true
955,Release,3280
956,Reserve,5509,00053005,true
956,Release,5524
960,Release,2633
963,Reserve,2047,00053006,true
965,Reserve,1863,NotCross,true
966,Release,3836
968,Reserve,3308,00053007,true
953,Reserve,3836,00053008,true
953,Release,4207
955,Reserve,2244,00053009,true
961,Release,4772
963,Reserve,2051,NotCross,true
963,Release,2035
968,Reserve,3051,00053010,true
968,Release,3324
951,Reserve,2035,00053011,true
951,Reserve,1831,NotCross,true
958,Release,2902
959,Reserve,3047,00053012,true
962,Release,3153
963,Reserve,2055,NotCross,true
963,Release,2039
964,Release,5405
967,Release,2368
952,Reserve,3153,00053013,true
953,Release,4146
954,Reserve,3446,NotCross,true
956,Reserve,5448,00053014,true
957,Reserve,2368,00053015,true
957,Reserve,2364,00053016,true
963,Reserve,2059,00053017,true
965,Release,3091
966,Reserve,3416,00053018,true
968,Release,3320
953,Release,4079
955,Reserve,1987,NotCross,true
